,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
574,28551,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 9pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><span style=""FONT-FAMILY: Arial""><font size=""3"">Wyniki badań upowszechnione zostaną w ramach publikacji naukowych oraz ujete zostaną w&nbsp;referatach na konferencjach w kraju i zagranicą.<o:p></o:p></font></span></p>",08/01/30,29,Uszlachetnianie luźnych części topograficznych skór garbowanych chromowo za pomocą wodnych bezizocyjanianowych dyspersji poliuretanowych,"chromowe odpady skórzane, dyspersje wodne poliuretanowe, poliuretany kondensacyjne, zagospodarowanie odpadów skórzanych",173
575,28561,opisProjektuEfekt,"<p align=""justify"">Nadrzędnym zadaniem w ramach realizacji niniejszego projektu będzie dokładne opracowanie metody pozwalającej na określenie bilansu wodnego jezior w oparciu o wyniki analiz izotopowych tlenu i wodoru z cząsteczki wody, co z kolei pozwoli odpowiedzieć na pytanie o przyczyny obniżania poziomu wody w jeziorach będących bezpośrednim obiektem badawczym. Wyniki planowanych badań, ich interpretacja oraz opracowana metoda badawcza przedstawione zostaną na międzynarodowej konferencji naukowej (Isotope Workshop) oraz w postaci publikacji w anglojęzycznym czasopiśmie indeksowanym. Końcowy raport z wynik&oacute;w badań przedstawiony zostanie r&oacute;wnież lokalnym władzom samorządowym oraz zainteresowanym organizacjom ekologicznym. Część wynik&oacute;w&nbsp;uzyskanych&nbsp;w ramach realizacji projektu&nbsp;zostanie r&oacute;wnież wykorzystana&nbsp;w przygotowaniu rozprawy doktorskiej kierownika projektu - mgr Dominiki Lewickiej-Szczebak. </p>",08/02/04,29,Bilans wodny jezior w oparciu o analizy izotopowe wodoru i tlenu z wody na przykładzie wybranych jezior Powidzkiego Parku Krajobrazowego,"ewaporacja, izotopy trwałe, bilans hydrologiczny jezior, izotopowy bilans mas ",173
576,28578,opisProjektuEfekt,"<p style=""text-align: justify;"" class=""MsoBodyTextIndent"">Wyniki badań będą stanowiły podstawę do przygotowania rozprawy doktorskiej w Instytucie Nauk Geologicznych Uniwersytetu Wrocławskiego. Ponadto zostaną opublikowane w krajowych jak i międzynarodowych czasopismach naukowych oraz zostaną zaprezentowane na konferencjach i sympozjach tematycznych. Opracowana w trakcie procesu badawczego metoda analizy rzeźby terenu<span style=""color: blue;"">,</span> integrująca analizę izotop&oacute;w kosmogenicznych z klasycznymi metodami badawczymi będzie stanowiła materiał wyjściowy dla dalszych prac geomorfologicznych w Sudetach i na innych obszarach. Należy podkreślić, że powyższa metoda nie znalazła dotychczas szerszego zastosowania do oceny rozwoju morfologicznego na obszarze Polski (por. Rinterknecht et al. 2005). </p>",08/01/25,29,Zastosowanie radionuklidów kosmogenicznych 10Be i 26Al w analizie geomorfologiczno-geologicznej Rudaw Janowickich i Kotliny Kamiennogórskiej,"geomorfologia, radionuklidy kosmogeniczne, denudacja, neotektonika, Rudawy Janowickie, Kotlina Kamiennogórska, Sudety Zachodnie",173
577,28603,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt""><font size=""3""><span style=""FONT-FAMILY: Arial"">Bor&oacute;wka wysoka jest gatunkiem&nbsp;od niedawna popularnym w polskim sadownictwie i problemy związane&nbsp;z jej biologią są bardzo istotne. Problem doboru właściwego zapylacza&nbsp;na plantacje nie był w Polsce nigdy&nbsp;szeroko poruszany w badaniach naukowych jak r&oacute;wnież nie jest wiadome, kt&oacute;re z uwzględnionych odmian mogą być prowadzone w kwaterach jednoodmianowych. Uzyskane wyniki będą&nbsp;przedstawione w publikacjach&nbsp;naukowych, na spotkaniach z producentami i na konferencjach naukowych udokumentowane publikacjami.&nbsp;&nbsp; Planowane jest uczestnictwo w&nbsp; XXVIII Kongresie Ogrodniczym organizowanym&nbsp; przez ISHS w Lizbonie w roku 2010. <br />Liczne spotkania z producentami bor&oacute;wki wysokiej sygnalizują zainteresownie problemami zapylania tego gatunku. </span><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial; mso-fareast-font-family: ’Arial Unicode MS’""><o:p></o:p></span></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt""><font size=""3""><span style=""FONT-FAMILY: Arial"">Przeprowadzone doświadczenie będzie po zakończeniu stanowiło podstawę do dalszych badań w tym zakresie, kt&oacute;re będą przedmiotem rozprawy habilitacyjnej.</span><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial""><o:p></o:p></span></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt""><font size=""3""><span style=""FONT-FAMILY: Arial"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Przeprowadzone testy na obecność wirus&oacute;w pozwolą na wstępną ocenę zawirusowania populacji bor&oacute;wki wysokiej w Polsce południowo-wschodniej. R&oacute;wnocześnie na ich podstawie można wyeliminować egzemplarze chore przyczyniające się do rozprzestrzeniania się tych patogen&oacute;w. Wyniki zostaną przedstawione na corocznych krajowych konferencjach wirusologicznych i spotkaniach z producentami oraz na cyklicznej konferencji fitopatologicznej American Phytopathological Society Annual Meeting.</span><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial""><o:p></o:p></span></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt""><font size=""3""><font face=""Times New Roman"">&nbsp;<o:p></o:p></font></font></p>",08/01/28,29,Skuteczność różnych sposobów zapylenia kwiatów   kilku odmian   borówki wysokiej Vaccinium corymbosum a jakość i wielkość plonu,"Borówka wysoka, biologia kwitnienia, samopłodność, wirus",173
578,28623,opisProjektuEfekt,"<p style=""margin: 0cm 0cm 0pt;"" class=""MsoNormal""><font size=""3"" face=""Times New Roman"">Pierwszym efektem realizacji projektu będzie stworzenie (w Instytucie Nauk Geologicznych Uniwersytetu Wrocławskiego i w Muzeum Geologicznym Uniwersytu Szczecińskiego) bogatych kolekcji unikalnych zespoł&oacute;w skamieniałości z wczesnego kambru. Ponadto wykonawcy projektu deklarują chęć przekazania części kolekcji do wiodących muze&oacute;w paleontologicznych w Polsce.<br />Wyniki badań paleontologicznych, zwłaszcza dotyczące archeocjat&oacute;w, zostaną szybko opublikowane w jednym z liczących się periodyk&oacute;w. Ze względu na miejsce i rangę odkrycia autorzy deklarują starania o publikację w Acta Palaeontologica Polonica. Wprawdzie może się wydawać zuchwałością zamierzenie publikacji w tak renomowanym czasopiśmie, ale zdaniem autor&oacute;w znaczenie znaleziska pozwala na takie założenie. Wyniki badań chemostratygraficznych z tego okresu i obszaru nie były dotychczas publikowane, co daje gwarancje publikacji w wysoko punktowanych czasopismach listy filadelfijskiej. Wyniki badań geochemicznych zostaną włączone w planowaną rozprawę habilitacyjna kierownika projektu.</font></p>",08/01/29,29,"Charakterystyka wapieni z archeocjatami na podstawie badań paleontologicznych, sedymentologicznych, petrograficznych i geochemicznych","wapienie, kambr, chemostratygrafia, archeocjaty, Sudety",200
579,28632,opisProjektuEfekt,"<p style=""TEXT-ALIGN: justify""><font size=""3""><font face=""Times New Roman""><span style=""FONT-FAMILY: &quot;’Times New Roman’&quot;; mso-fareast-font-family: ’’Times New Roman’’; mso-bidi-font-family: ’Times New Roman’; mso-fareast-language: EN-US"">Wyniki realizacji projektu zostaną przedstawione w formie opracowania pisemnego oraz opublikowane w postaci: artykuł&oacute;w i referat&oacute;w w kraju i za granicą. Przewiduje się r&oacute;wnież, że wyniki grantu staną się podstawą rozprawy habilitacyjnej kierownika grantu oraz wzbogacą dorobek naukowy pozostałych uczestnik&oacute;w projektu.</span><span style=""FONT-FAMILY: &quot;Times New Roman&quot;""> </span><span style=""FONT-FAMILY: Tahoma""><o:p></o:p></span></font></font></p>
<p style=""TEXT-ALIGN: justify""><span style=""FONT-FAMILY: &quot;Times New Roman&quot;""><font size=""3"">Zainteresowanie wynikami badań wyraziła r&oacute;wnież firma SGL Carbon Polska S.A. będąca producentem odlew&oacute;w kompozyt&oacute;w na osnowie metali ciężkich (ołowiu i antymonu) zbrojonych spiekami grafitowymi wykorzystywanych w produkcji pomp głębinowych, co może stać się podstawą do wdrożenia rozwiązań opracowanych w ramach grantu. <o:p></o:p></font></span></p>
<p style=""TEXT-ALIGN: justify""><span style=""FONT-FAMILY: &quot;Times New Roman&quot;""><font size=""3"">Autorzy liczą, iż przygotowane opracowanie może zostać wykorzystane r&oacute;wnież przez zakłady recyklingu, kt&oacute;re obecnie intensywnie rozwijają się ze względu na konieczność racjonalnego gospodarowania odpadami wynikającą z wprowadzonego ustawodawstwa oraz um&oacute;w międzynarodowych związanych z wejściem Polski do Unii Europejskiej.</font></span></p>",08/01/30,29,Projektowanie struktury nasycanego metalem zbrojenia pod kątem możliwości recyklingu powstałych odlewów kompozytowych,"recykling, kompozyty metalowe, struktura zbrojenia, ",173
580,28699,opisProjektuEfekt,"<ol type=""1"" style=""margin-top: 0cm; font-family: Times New Roman;"" start=""1"">
    <li class=""MsoNormal"" style=""""><font size=""3"">Zbudowanie      unikalnego, zautomatyzowanego wielozadaniowego stanowiska badawczego      umożliwiającego przeprowadzenie badań zwilżania i rozpływności lutowia w      szerokim zakresie temperatur, częstotliwości drgań wymuszonych, z      zastosowaniem r&oacute;żnego rodzaju atmosfer technologicznych, z wykorzystaniem      pomiar&oacute;w tensometrycznych oraz analizy obrazu.</font></li>
    <li class=""MsoNormal"" style=""""><font size=""3""><span style="""">&nbsp;</span>Metodyka badań mechanizmu zwilżania      ciekłymi metalami z zastosowaniem drgań wymuszonych o częstotliwościach      akustycznych i ultradźwięk&oacute;w.</font></li>
    <li class=""MsoNormal"" style=""""><font size=""3"">Zgłoszenia      patentowe dotyczące rozwiązań konstrukcyjnych stanowiska oraz zastosowań      technologicznych, w szczeg&oacute;lności dotyczących zastosowania drgań o      częstotliwości akustycznej w procesie lutowania.</font></li>
    <li class=""MsoNormal"" style=""""><font size=""3"">Referaty      na konferencjach krajowych i zagranicznych, publikacje w czasopismach      naukowo-technicznych.</font></li>
    <li class=""MsoNormal"" style=""""><font size=""3"">Udział      w światowych wystawach innowacji, wynalazk&oacute;w i nowych technologii. Wnioski      z przeprowadzonych eksperyment&oacute;w i badań umożliwią opracowanie efektywnych      metod skracających czas lutowania. Ze względu na kosztochłonność procesu      lutowania, skr&oacute;cenie tego czasu będzie miało wymierne korzyści      ekonomiczne.</font></li>
</ol>",08/01/28,29,Zbadanie zależności dynamiki procesów zwilżania powierzchni ciał stałych od drgań o częstotliwościach akustycznych wzbudzonych w kąpielach metalicznych lub zanurzonych w nich podłożach,"lutowność, luty twarde i miękkie, zwilżalność, napięcie powierzchniowe, kąpiele metaliczne, drgania o częstotliwościach akustycznych, automatyzacja pomiarów",173
581,28828,opisProjektuEfekt,"<div style=""font-family: Times New Roman;"">
<p><font size=""4"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Efektem podjętego tematu badawczego będzie rozprawa doktorska oraz publikacje naukowe i referaty konferencyjne.</font></p>
</div>",08/01/22,29,Wielkość i kondycja biologiczna noworodków w zależności od stopnia zanieczyszczenia powietrza,"wielkość urodzeniowa, kondycja biologiczna, noworodki, zanieczyszczenia powietrza, monitoring biologiczny, ocena narażenia, środowiskowe zagrożenia zdrowia",173
582,28995,opisProjektuEfekt,Proponowane badania będą składały się na przyszłą rozprawę habilitacyjną dr n. med. Pawła Mierzejewskiego. Udokumentowanym efektem podjętego problemu będą też 2 publikacje naukowe w czasopismach z IF oraz co najmniej jedno doniesienie ustne lub plakatowe na międzynarodowej konferencji naukowej.,08/01/21,29,Badania nad wpływem inhibitora syntezy białek - cykloheksymidu na procesy pamięciowe związane z warunkowaniem instrumentalnym,"pamięć, inhibitory syntezy białek, cykloheksymid, instrumentalne samopodawanie",173
583,28998,opisProjektuEfekt,"<div align=""justify""><strong><font face=""Times New Roman"" size=""3"">Efektem przeprowadzonych badań będzie: </font></strong></div>
<ol type=""1"">
    <li>
    <div align=""justify""><font face=""Times New Roman"" size=""3"">Określenie terminu rozpoczęcia wiosennych lot&oacute;w inwazyjnych na plantacje ziemniak&oacute;w, co umożliwi wczesną i skuteczną ich ochronę przed mszycami jako wektorami chor&oacute;b wirusowych. </font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman"" size=""3"">Stwierdzenie czy występują i mogą się rozwijać w Polsce formy anholocykliczne <em>M. persicae</em>, będące najwcześniejszą formą nalatującą na ziemniaki i czy są wektorami wirus&oacute;w.</font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman"" size=""3"">&nbsp;Określenie warunk&oacute;w, temperatury, światła i jakości pokarmowej, w jakich może dojść do zmian w cyklach życiowych mszyc z holocyklii na anholocyklię i w kierunku odwrotnym u gatunk&oacute;w heteroecyjnych i monoecyjnych. Zbadanie mechanizm&oacute;w tych zjawisk umożliwi ochronę roślin.</font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman"" size=""3"">Określenie parametr&oacute;w średniej dobowej temperatury lata (lipiec- sierpień) i zimy (styczeń-luty) umożliwiających tworzenie klon&oacute;w anholocyklicznych i przyśpieszających termin przelot&oacute;w mszyc. </font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman"" size=""3"">Określenie konsekwencji przemian cykli życiowych mszyc.&nbsp;</font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman"" size=""3"">Określenie zmienności genetycznej badanych gatunk&oacute;w, co umożliwi por&oacute;wnanie polskich populacji z już zbadanymi populacjami i określenie stopnia przemian w faunie Polski. </font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman"" size=""3"">Publikacje przygotowane do zagranicznych oraz wydawanych w Polsce czasopism. Udział w Konferencjach Afidologicznych umożliwi prezentację części wynik&oacute;w i publikację w monografii, kt&oacute;ra stanowi cenną i stałą pozycję wśr&oacute;d opracowań afidologicznych. Umożliwi też w specjalistycznym gronie dyskusję i wymianę obserwacji dotyczących przejawu zmian klimatycznych na mszyce.</font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman"" size=""3"">Monografia w formie wdrożenia pt. &bdquo;Zmiany w terminach lot&oacute;w inwazyjnych mszycy brzoskwiniowo-ziemniaczanej (<em>Myzus persicae</em>) na uprawy ziemniak&oacute;w: przyczyny i skutki&rdquo; (tytuł roboczy)</font></div>
    </li>
</ol>",08/01/25,29,Globalne ocieplenie przyczyną przemian cyklów życiowych wybranych gatunków mszyc - znaczenie praktyczne,"mszyce, cykle życiowe, ",173
584,29105,opisProjektuEfekt,"<font size=""3"">Uzyskane wyniki badań opublikowane zostaną w recenzowanych czasopismach z tzw. listy filadelfijskiej oraz przedstawione na zjazdach międzynarodowych i krajowych.&nbsp;Opracowany nowy model zwierzęcy może stać się przydatny do badań nad chorobami zwyrodnieniowymi m&oacute;zgu jak r&oacute;wnież schorzeniami naczyniowymi wraz z ich następstwami.&nbsp;</font>",08/01/25,29,Wpływ inhibitorów proteasomów na struktury zaangażowane w procesy zapamiętywania i pamięci - potencjalne znaczenie dla patogenezy chorób zwyrodnieniowych mózgu ,"proteasomy, choroba Alzheimera, ciało migdałowate, hipokamp, jądro Meynerta, mikroglej, białka szoku termicznego, inhibitory proteasomów, mikroskopia konfokalna, immunocytochemia",200
585,29123,opisProjektuEfekt,"<p align=""justify""><font size=""4"">Wymiernym, udokumentowanym&nbsp;efektem podjętego problemu będzie opracowanie kompozycji polimerowych atrament&oacute;w przewodzących, przeznaczonych do druku&nbsp; układ&oacute;w elektronicznych w technologii druku atramentowego DOD (ink-jet drop on demand), jak r&oacute;wnież uzyskanie wydruk&oacute;w&nbsp;na r&oacute;żnego rodzaju podłożach, w tym&nbsp;na tkaninach.&nbsp;Układy takie będą mogły w przyszłości posłużyć do wyworzenia&nbsp;wbudowanych system&oacute;w komunikacji,&nbsp;inteligentych system&oacute;w detekcji zagrożeń chemicznych, inteligentnego kamuflażu na bazie OLED, naśladującego mimetyczny efekt kameleona i wielu innych. &nbsp;Wypracowane w czasie trwania projektu wyniki prezentowane będą w formie publikacji naukowych i referat&oacute;w. Ponadto zakłada się, że opracowne zostanie know-how procesu oraz przygotowane zostaną patenty z dziedziny objętej tematyką projektu.</font></p>",08/01/31,29,Drukowana elektronika polimerowa do zastosowań w specjalistycznym ekwipunku i kamuflażu,"polimery przewodzące, elektronika polimerowa, druk wysokiej rozdzielczości, DOD, kamuflaż, odzież specjalna",200
