,Unnamed: 0,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD,LEMMATIZED
897,897.0,46051.0,opisProjektuEfekt,"opracowanie modelu badań in vitro na liniachludzkichkomrek pęcherzykowych tarczycyoraz ludzkich komrek zrżnicowanego raka tarczycy pozwoli na prowadzenie rżnorodnych badań oceniających wpływ promieniowania jonizującego na te komrki. zastosowanie stężeń hormonu tyreotropowego charakterystycznych dla stanw eutyreozy (1 iul), niepełnej (15 iul) i pełnej (25 iul) stymulacji tsh przybliży model badawczy prowadzony in vitro do rzeczywistych warunkw klinicznych. umożliwi to określenie progowych dawek promieniowania, ktre będzie można w sposb bezpieczny dla chorych ze zrżnicowanym rakiem tarczycystosować podczas wykonywania scyntygrafii całego ciała z użyciem jodu promieniotwrczego 131i. ponadto ujawnienie momentu wystąpienia utraty jodochwytności po zastosowaniu 131i może stanowić istotną informację, ktra praktycznie wpłynie na planowanie diagnostyki i leczenia z zastosowaniem 131i u pacjentw ze zrżnicowanym rakiem tarczycy. wyjaśnienie przyczyn(y) zjawiska ogłuszenia komrek jodochwytnych stanowi zupełnie nowy, dotychczas niepodejmowany problem badawczy. określenie charakteru uszkodzeń, wykazanie czy powodem zaniku wychwytu jodu są zmiany w dna - zwłaszcza w obrębie genu symportera sodowo-jodowego a w efekcie zaburzenia syntezy białka nis, czy bezpośrednio uszkodzeń symportera zlokalizowanego w błonie komrkowej (efekt bezpośredniego napromieniowania podczas przenoszenia anionu jodowego) może stanowić podstawę do podjęcia przyczynowych działań pozwalających na szybkie przywrcenie prawidłowej funkcji komrki. będzie to niewątpliwie znaczący krok w rozwoju badań nad tym fenomenem. efektem końcowym powinna być możliwość, zgodnie ze standardami ebm (evidence based medicine), wprowadzenia zmian w algorytmie diagnostyczno-terapeutycznym pacjentw z rakiem tarczycy. wyniki badań zostaną poddane opracowaniu statystycznemu i analizie medycznej, a następnie upowszechnione w postaci doniesień zjazdowych na zjazdach krajowych i zagranicznych oraz publikacji w czasopismach krajowych i zagranicznych",08/07/31,35.0,Ocena wpływu promieniowania jonizującego na hodowle komórek pęcherzykowych tarczycy,"tarczyca, jod promieniotwórczy 131, ogłuszenie, symporter sodowo-jodowy NIS, uszkodzenie DNA ",200.0,"opracowanie model badanie in vitro na liniachludzkichkomrek pęcherzykowy tarczycyoraz ludzki komrek zrżnicowanego rak tarczyca pozwolić na prowadzenie rżnorodnych badanie oceniający wpływ promieniowanie jonizować na te komrki . zastosowanie stężenie hormon tyreotropowego charakterystyczny dla stanw eutyreozy ( 1 iul ) , niepełny ( 15 iul ) i pełny ( 25 iul ) stymulacja tsh przybliżyć model badawczy prowadzony in vitro do rzeczywisty warunkw kliniczny . umożliwić to określenie progowy dawka promieniowanie , ktre być można w sposb bezpieczny dla chora z zrżnicowanym rak tarczycystosować podczas wykonywać scyntygrafia cały ciało z użycie jod promieniotwrczego 131i . ponadto ujawnienie moment wystąpienie utrata jodochwytności po zastosowanie 131i może stanowić istotny informacja , ktra praktycznie wpłynąć na planowanie diagnostyka i leczenie z zastosowanie 131i u pacjentw z zrżnicowanym rak tarczyca . wyjaśnienie przyczyna ( y ) zjawisko ogłuszyć komrek jodochwytnych stan zupełnie nowy , dotychczas podejmować problem badawczy . określenie charakter uszkodzenie , wykazać czy powód zanik wychwyt jod być zmiana w dna - zwłaszcza w obrąb gen symportera sodowo - jodowy a w efekt zaburzenia synteza białek nis , czy bezpośrednio uszkodzenie symportera zlokalizować w błona komrkowej ( efekt bezpośredni napromieniowanie podczas przenosić anion jodowy ) może stanowić podstawa do podjęcie przyczynowy działanie pozwalać na szybki przywrcenie prawidłowy funkcja komrki . być to niewątpliwie znaczący krok w rozwój badanie nad tym fenomen . efekt końcowy powinny być możliwość , zgodnie z standard ebm ( evidence based medicine ) , wprowadzenie zmiana w algorytm diagnostyczno - terapeutyczny pacjentw z rak tarczyca . wynik badanie zostać poddana opracowanie statystyczny i analiza medyczny , a następnie upowszechnić w postać doniesienie zjazdowy na zjazd krajowy i zagraniczny oraz publikacja w czasopismo krajowy i zagraniczny"
898,898.0,46081.0,opisProjektuEfekt,"projektowane badania wpisują się w nurt rozwoju barkodingu dna na świecie, a uzyskane w ich efekcie wyniki będą stanowić wkład w wypracowanie nowej metody identyfikacji gatunkw roślin za pomocą standardowych kodw paskowych dna oraz pozwolą pełniej włączyć się środowisku polskich botanikw w międzynarodową sieć barkodingu i badań biorżnorodności z użyciem technik molekularnych.
sekwencje poszczeglnych rejonw dna otrzymane dla analizowanych gatunkw roślin zostaną umieszczone w centralnej bazie danych sekwencyjnych genbank (national center for biotechnology information). docelowo, po przyjęciu części z analizowanych rejonw dna za standard w barkodingu roślin, sekwencje te staną się barkodami (kodami paskowymi dna) dla uwzględnionych w projekcie gatunkw roślin i będą mogły być umieszczone w specjalnie temu zadedykowanej bazie danych, ktrej stworzenie planowane jest w ramach funkcjonującej już bazy bold (barcode of life data systems). 
wyniki projektowanych badań zostaną opublikowane w liczących się czasopismach z listy filadelfilskiej. cząstkowe wyniki dotyczące poszczeglnych aspektw projektu zostaną także przedstawione w formie referatw i posterw na krajowych i międzynarodowych konferencjach naukowych.",08/07/31,35.0,Wykorzystanie sekwencji chloroplastowego DNA w barkodingu różnych poziomów taksonomicznych.,"barkoding DNA, taksonomia, systematyka, ocena bioróżnorodności",173.0,"projektować badanie wpisywać się w nurt rozwój barkodingu dna na świat , a uzyskać w on efekt wynik być stanowić wkład w wypracowanie nowa metoda identyfikacja gatunkw roślina za pomoc standardowy kodw paskowy dna oraz pozwolić pełno włączyć się środowisko polski botanikw w międzynarodowy sieć barkodingu i badanie biorżnorodności z użycie technik molekularny . sekwencja poszczeglnych rejonw dna otrzymać dla analizować gatunkw roślina zostać umieścić w centralny baza dana sekwencyjny genbank ( national center for biotechnology information ) . docelowo , po przyjęcie część z analizować rejonw dna za standard w barkodingu roślina , sekwencja te stanąć się barkodami ( kod paskowy dna ) dla uwzględnić w projekt gatunkw roślina i być móc być umieścić w specjalnie temu zadedykować baza dana , ktrej stworzenie planować być w rama funkcjonować już baza bold ( barcode of life data systems ) . wynik projektować badanie zostać opublikować w liczyć się czasopismo z list filadelfilskiej . cząstkowy wynik dotyczyć poszczeglnych aspektw projekt zostać także przedstawić w forma referatw i posterw na krajowy i międzynarodowy konferencja naukowy ."
899,899.0,46113.0,opisProjektuEfekt,"publikacje w czasopismach naukowych i      technicznych krajowych i zagranicznych, odczyty na konferencjach,      seminariach i - u producentw siluminowych odleww kokilowych. nowa metoda      intensyfikacji odlewania kokilowego siluminw za pomocą mieszaniny      dwufazowej - mgły wodnej. urządzenie do badania procesu stygnięcia kokil z      zastosowaniem mgły wodnej.",08/07/31,35.0,Podstawy teoretyczne odlewania siluminów w kokilach z zastosowaniem punktowego chłodzenia mgłą wodną o sterowanej efektywności wymiany ciepła,"odlewanie kokilowe, silumin, mgła wodna",173.0,"publikacja w czasopismo naukowy i techniczny krajowy i zagraniczny , odczyt na konferencja , seminarium i - u producentw siluminowych odleww kokilowy . nowa metoda intensyfikacja odlewać kokilowy siluminw za pomoc mieszanina dwufazowy - mgła wodny . urządzenie do badanie proces stygnąć kokila z zastosowanie mgła wodny ."
900,900.0,46162.0,opisProjektuEfekt,"głwnym celem projektu jest weryfikacja przydatności kolagenu do datowania kości kopalnych metodą uranowo-torową. wykazanie, że możliwe jest wiarygodne zastosowanie metody u-th do datowania materiału kostnego ze stanowisk geologicznych i paleozoologicznych, szczeglnie tych, ktrych wiek przekracza zasięg metody radiowęglowej, byłoby niezwykle cenne. na terenie polski wśrd tego rodzaju stanowisk dominują te, w ktrych brak jest jakiegokolwiek innego materiału, poza szczątkami kostnymi, umożliwiającego datowanie metodami izotopowymi. wymiernym efektem projektu - w przypadku pozytywnego zweryfikowania postawionych tez - będzie w pierwszej kolejności uzyskanie metody umożliwiającej wiarygodne i uniwersalne zastosowanie metody u-th na nowym rodzaju materiału. dodatkowo, wykorzystany w końcowej części badań materiał weryfikacyjny tj. szczątki kostne z jaskini niedźwiedziej z pewnością rzuci nowe światło na historię i chronologię tego stanowiska. opracowanie metodyki analitycznej i weryfikacja przydatności kolagenu dla datowania kości metodą u-th będzie przedmiotem pracy doktorskiej wykonywanej w instytucie nauk geologicznych pan przez wykonawcę projektu mgr g. sujkę. wyniki badań będą podstawą publikacji w czasopiśmie o zasiegu międzynarodowym oraz przedstawione zostaną rwnież na x międzynarodowej konferencji ""methods of absolute chronology"".",08/07/31,35.0,Weryfikacja przydatności kolagenu do datowania kości kopalnych metodą uranowo-torową,"kości, kolagen, metoda uranowo-torowa, datowanie",200.0,"głwnym cel projekt być weryfikacja przydatność kolagen do datować kości kopalny metoda uranowo - torowy . wykazać , że możliwy być wiarygodny zastosowanie metoda u - th do datować materiał kostny z stanowisko geologiczny i paleozoologiczny , szczeglnie ten , ktrych wiek przekraczać zasięg metoda radiowęglowy , być by niezwykle cenny . na teren polski wśrd to rodzaj stanowisko dominować te , w ktrych brak być jakikolwiek inny materiał , poza szczątek kostny , umożliwiać datować metoda izotopowy . wymierny efekt projekt - w przypadek pozytywny zweryfikować postawić teza - być w pierwsza kolejność uzyskać metoda umożliwiać wiarygodny i uniwersalny zastosowanie metoda u - th na nowa rodzaj materiał . dodatkowo , wykorzystać w końcowy część badanie materiał weryfikacyjny to_jest . szczątek kostny z jaskinia niedźwiedzi z pewność rzucić nowa światło na historia i chronologia to stanowisko . opracowanie metodyka analityczny i weryfikacja przydatność kolagen dla datować kości metoda u - th być przedmiot praca doktorski wykonywać w instytut nauka geologiczny pan przez wykonawca projekt mgr gram . sujkę . wynik badanie być podstawa publikacja w czasopismo o zasiegu międzynarodowy oraz przedstawić zostać rwnież na X międzynarodowy konferencja &quot; methods of absolute chronology &quot; ."
901,901.0,46259.0,opisProjektuEfekt,"efektem proponowanego projektu będzie: 
a) rozwinięcie szeregu zaawansowanych metod i narzędzi badawczych umożliwiających poznanie mechanizmw agregacjifibrylizacji beta-amyloidu
b) zaproponowanie mechanizmu fibrylizacji beta-amyloidu
c) opublikowanie artykułw w poważnych czasopismach naukowych, 
d) wystąpienia konferencyjne i seminaryjne,
e) stworzenie materiału badawczego dla dalszych prac naukowych (magisterskich i doktorskich),
f) teoretyczna pomoc w modelowaniu inhibitorw agregacji amyloidu i wypracowywaniu potencjalnych lekw,",08/07/30,35.0,Mechanizmy tworzenia oligomerów β-amyloidu (Aβ) w obecnosci jonów metali,"jony metali, fibrylizacja, modelowanie molekularne",173.0,"efekt proponować projekt być : a ) rozwinięcie szereg zaawansowana metoda i narzędzie badawczy umożliwiać poznanie mechanizmw agregacjifibrylizacji bet - amyloid bit ) zaproponować mechanizm fibrylizacji bet - amyloid cent ) opublikować artykułw w poważny czasopismo naukowy , D ) wystąpienie konferencyjny i seminaryjny , e ) stworzenie materiał badawczy dla daleki praca naukowy ( magisterski i doktorski ) , f ) teoretyczny pomoc w modelować inhibitorw agregacja amyloid i wypracowywać potencjalny lekw ,"
902,902.0,46381.0,opisProjektuEfekt,uzyskane w ramach projektu wyniki będą prezentowane na krajowych i międzynarodowych sympozjach i konferencjach (w tym zjeździe sekcji nadciśnieniowej easd - easd hypertension in diabetes (hid) study group) oraz publikowane w krajowych i międzynarodowych periodykach naukowych.,08/07/31,35.0,Wpływ terapii metforminą na insulinooporność i inne składowe zespołu metabolicznego u pacjentów z pierwotnym nadciśnieniem tętniczym bez zaburzeń tolerancji glukozy,"nadciśnienie tętnicze, insulinooporność, zespół metaboliczny, metformina",173.0,uzyskać w rama projekt wynik być prezentować na krajowy i międzynarodowy sympozjum i konferencja ( w tym zjazd sekcja nadciśnieniowy easd - easd hypertension in diabetes ( hid ) study group ) oraz publikować w krajowy i międzynarodowy periodyk naukowy .
903,903.0,46411.0,opisProjektuEfekt,"ostatecznym efektem badań będzie stworzenie modelu optymalnej decyzji co do wyboru siedliska przez samicę rokitniczki. zarwno model jak i wyniki badań terenowych zostaną opublikowane w formie prac naukowych wiodących czasopismach naukowych dotyczących ekologii behawioralne ilub ornitologii. wnioski dla praktyki ochrony gatunkowej zwierząt, zarządzania obszarami chronionymi, urbanistyki i planowania przestrzennego zostaną upowszechnione w formie artykułw popularno-naukowych publikowanych w czasopismach popularno naukowych i techniczno-branżowych i strony www należącej do domeny iop pan.",08/07/31,35.0,Perspektywy awansu terytorialnego dla samic rokitniczki Acrocephalus schoenobaenus,"konflikt płci, wybór siedliska, drapieżnictwo lęgowe, rokitniczka, Acrocephalus schoenobaenus",200.0,"ostateczny efekt badanie być stworzenie model optymalny decyzja co do wybór siedlisko przez samica rokitniczka . zarwno model jak i wynik badanie terenowy zostać opublikować w forma praca naukowy wiodący czasopismo naukowy dotyczyć ekologia behawioralny ilub ornitologia . wniosek dla praktyka ochrona gatunkowy zwierzę , zarządzanie obszar chronić , urbanistyka i planowanie przestrzenny zostać upowszechnić w forma artykułw popularno - naukowy publikować w czasopismo popularno naukowy i techniczno - branżowy i strona www należąca do domena iop pan ."
904,904.0,46428.0,opisProjektuEfekt,"efekty naukowe wynikające z realizacji projektu to:1. poznanie zmienności genetycznej w obrębie sekwencji genw kodujących mirna: mir-135a-1, mir-135a-2, mir-135b oraz sekwencji 3`utr genu apc w polskiej populacji2. określenie udziału mutacji w obrębie sekwencji genw kodujących mirna: mir-135a-1, mir-135a-2, mir-135b oraz sekwencji 3`utr genu apc w warunkowaniu występowania polipowatości rodzinnej.3. powiększenie zbiorw banku dna polskich chorych z fap,planuje się uzyskane wyniki upowszechnić w 3 pracach oryginalnych o zasięgu międzynarodowym, a także w formie wykładw na zjazdach naukowych. w ramach projektu planuje się wykonanie 2 prac magisterskich.",08/07/31,35.0,Udział miRNA w warunkowaniu występowania rodzinnej polipowatości jelita grubego,"gen APC, FAP, miRNA, miR-135a, miR-135b, nowotwory dziedziczne",200.0,"efekt naukowy wynikać z realizacja projekt to : 1 . poznanie zmienność genetyczny w obrąb sekwencja genw kodować mirna : mir - 135a - 1 , mir - 135a - 2 , mir - 135b oraz sekwencja 3 ` utr gen apc w polski populacji2 . określenie udział mutacja w obrąb sekwencja genw kodować mirna : mir - 135a - 1 , mir - 135a - 2 , mir - 135b oraz sekwencja 3 ` utr gen apc w warunkowanie występowanie polipowatość rodzinny . 3 . powiększenie zbiorw bank dna polski chora z fap , planować się uzyskać wynik upowszechnić w 3 praca oryginalny o zasiąg międzynarodowy , a także w forma wykładw na zjazd naukowy . w rama projekt planować się wykonanie 2 praca magisterski ."
905,905.0,46435.0,opisProjektuEfekt,uzyskane wyniki badań zostaną upowszechnione w formie publikacji naukowych oraz przedstawione na konferencjach. poszerzą one stan wiedzy na temat związkw fluoru w środowisku przrodniczym a w szczeglności w środowisku wodnym. staną się one podstawą do podjęcia dalszych badań nad zawartością fluoru w w biotopach i biocenozach wodnych w krajobrazie rolniczym. rozpoznanie zanieczyszczenia środowiska rolniczego tak niebezpiecznym pierwiastkiem pozwoli na wypracowanie metod ochrony cennych przyrodniczo ekosystemw wodnych połozonych na obszarach chronionych a jednocześnie użytkowanych rolniczo. wyniki badań uzyskane w ramach niniejszego projektu zostaną wykorzystane także w pracy habilitacyjnej.,08/07/31,35.0,Wpływ stopnia intensyfikacji rolnictwa na zawartość związków fluoru w wodach powierzchniowych,"fluorki, skażenie wod, drobne zbiorniki wodne, krajobraz rolniczy",173.0,uzyskać wynik badanie zostać upowszechnić w forma publikacja naukowy oraz przedstawić na konferencja . poszerzyć on stan wiedza na temat związkw fluor w środowisko przrodniczym a w szczeglności w środowisko wodny . stanąć się on podstawa do podjęcie daleki badanie nad zawartość fluor w w biotop i biocenoza wodny w krajobraz rolniczy . rozpoznanie zanieczyszczenie środowisko rolniczy tak niebezpieczny pierwiastek pozwolić na wypracowanie metoda ochrona cenny przyrodniczo ekosystemw wodny połozonych na obszar chronić a jednocześnie użytkować rolniczo . wynik badanie uzyskać w rama niniejszy projekt zostać wykorzystać także w praca habilitacyjny .
906,906.0,46459.0,opisProjektuEfekt,wyniki badań planujemy przedstawić w formie publikacji oraz na konferencjach krajowych i międzynarodowych.,08/07/31,35.0,Zmiany struktury i organizacji sieci troficznej pod wpływem gatunku inwazyjnego: przypadek azjatyckiej biedronki Harmonia axyridis,"bioróżnorodność, gatunek inwazyjny, demontaż zbiorowiska, funkcjonowanie systemu, Harmonia axyridis",173.0,wynik badanie planować przedstawić w forma publikacja oraz na konferencja krajowy i międzynarodowy .
907,907.0,46495.0,opisProjektuEfekt,"wyniki badań będą upowszechniane:
 jako publikacje naukowe w renomowanych czasopismach naukowych o zasięgu międzynarodowym i prezentowane na konferencjach naukowych w kraju i za granicą (np. na 19 międzynarodowym kongresie żywieniowym w 2009r.);
 poprzez spotkania i wykłady dla osb starszych oraz instytucji, w ktrych gestii leży opieka nad seniorami

szerokie spektrum działań upowszechniających wyniki niniejszego projektu może przekładać się w praktyce na np. produkcję żywności o dużej gęstości odżywczej, wygodnej w stosowaniu o odpowiednich cechach sensorycznych, a tym samym przyczynić się do poprawy niezależności i jakości życia polskich seniorw.",08/07/31,35.0,Badanie wzorów spożycia żywności w relacji do zagrożeń zdrowotnych osób starszych z małych miast. Projekt SENFOOD,"małe miasta, niezakaźne choroby dietozależne, osoby starsze, spożycie, stan odżywienia, wzory spożycia",200.0,"wynik badanie być upowszechniać : jako publikacja naukowy w renomowany czasopismo naukowy o zasiąg międzynarodowy i prezentować na konferencja naukowy w kraj i za granica ( na_przykład . na 19 międzynarodowy kongres żywieniowy w 2009r . ) ; poprzez spotkanie i wykład dla osb starsza oraz instytucja , w ktrych gestia leż opieka nad senior szeroki spektrum działanie upowszechniać wynik niniejszy projekt może przekładać się w praktyka na na_przykład . produkcja żywność o duży gęstość odżywczy , wygodny w stosować o odpowiedni cech sensoryczny , a tym sam przyczynić się do poprawa niezależność i jakość życie polski seniorw ."
